"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"20-Feb-2017","EQ","84.45","86.00","84.15","84.10","85.20","85.35","85.36","86.00","56.25",4558887,"389,138,631.80",21633
"17-Feb-2017","EQ","83.70","85.00","82.70","83.15","84.35","84.10","84.11","85.00","56.25",4841292,"407,221,411.90",27695
"16-Feb-2017","EQ","82.00","83.45","81.10","81.70","83.20","83.15","82.70","84.40","56.25",2925775,"241,961,044.15",14949
"15-Feb-2017","EQ","83.50","84.15","81.25","83.50","81.75","81.70","82.57","84.40","56.25",2627363,"216,952,369.65",13649
"14-Feb-2017","EQ","83.70","84.15","82.65","83.40","83.25","83.50","83.41","84.40","56.25",3619668,"301,924,940.25",16516
"13-Feb-2017","EQ","82.00","83.65","81.50","81.60","83.35","83.40","82.71","84.40","56.25",3417059,"282,625,050.50",27309
"10-Feb-2017","EQ","82.00","83.00","81.00","81.60","82.15","81.60","81.95","84.40","55.00",7624409,"624,799,882.10",28676
"09-Feb-2017","EQ","82.00","82.50","80.55","81.65","81.65","81.60","81.43","84.40","55.00",3367729,"274,220,843.10",13646
"08-Feb-2017","EQ","81.30","82.40","81.00","81.20","81.70","81.65","81.65","84.40","55.00",3418339,"279,107,522.00",12477
"07-Feb-2017","EQ","82.45","82.60","80.70","82.25","81.30","81.20","81.73","84.40","55.00",2860747,"233,807,442.10",13436
"06-Feb-2017","EQ","81.05","82.50","80.85","80.65","82.20","82.25","81.72","84.40","55.00",2498815,"204,212,166.65",15867
"03-Feb-2017","EQ","81.05","82.00","80.25","80.45","80.70","80.65","80.94","84.40","55.00",2963991,"239,918,829.70",16665
"02-Feb-2017","EQ","80.70","82.00","79.45","80.50","80.70","80.45","80.86","84.40","55.00",2895268,"234,102,640.70",17574
"01-Feb-2017","EQ","80.10","80.80","79.00","79.80","80.45","80.50","80.10","84.40","55.00",2843799,"227,801,508.35",17226
"31-Jan-2017","EQ","80.50","82.75","79.40","80.55","79.60","79.80","81.04","84.40","55.00",5627724,"456,056,758.80",26423
"30-Jan-2017","EQ","81.00","81.80","80.25","81.00","80.55","80.55","80.87","84.40","55.00",1829020,"147,911,939.15",10900
"27-Jan-2017","EQ","80.20","81.50","80.10","80.10","81.20","81.00","80.99","84.40","55.00",2690791,"217,933,632.90",11425
"25-Jan-2017","EQ","80.05","81.30","79.30","79.90","80.00","80.10","80.37","84.40","55.00",5123965,"411,798,014.65",23851
"24-Jan-2017","EQ","77.65","80.40","77.60","77.55","79.90","79.90","79.28","84.40","55.00",2965222,"235,071,097.70",15047
"23-Jan-2017","EQ","77.50","78.55","77.30","77.55","77.55","77.55","77.59","84.40","55.00",4403351,"341,662,433.05",12307
"20-Jan-2017","EQ","79.00","79.35","77.15","79.30","77.60","77.55","78.15","84.40","55.00",2916442,"227,914,473.70",16392
"19-Jan-2017","EQ","79.25","79.55","78.50","78.65","79.15","79.30","79.19","84.40","55.00",4536872,"359,293,097.30",26728
"18-Jan-2017","EQ","78.05","79.15","77.90","77.85","78.60","78.65","78.71","84.40","55.00",2845239,"223,940,212.80",15402
"17-Jan-2017","EQ","78.15","78.50","77.45","77.75","77.85","77.85","77.90","84.40","55.00",1536443,"119,687,886.15",12964
